"","book","date","reviewer","rating","review"
"11","Harry Potter and the Deathly Hallows"," Sep 15 2014"," Etnik","it was amazing",""
"12","Harry Potter and the Deathly Hallows"," Mar 06 2013"," Navessa","it was amazing"," There are no words to do this book justice"
"13","Harry Potter and the Deathly Hallows"," Jun 26 2010"," Raeleen Lemay","it was amazing"," Review for Illustrated EditionPerfect Duh Re-Read in December 2014 for Harry Christmas To YouOH LORDY Every time I read this book it brings back so many memories and also gets me excited to read the rest of the series again as well because there is so much foreshadowing For example -Sirius Black is casually mentioned in the first chapter-Mrs Figg is talked about a bit as she looks after Harry from time to time or all the time ayyyy -it always cracks me up when Hagrid says you d have to be mad to try and rob Gringotts Damn crazy kids Also here was a line in Dumbledore s chocolate frog card bio that said AND I QUOTE Professor Dumbledore enjoys chamber music and tenpin bowling HAHAHAHA WHAT EVEN NOW I M IMAGINING HIM BOWLING DRAMATICALLY TO CHAMBER MUSIC Rowling is the queen forever and always Re-Read in July 2012GINNY S FANGIRLING IN THIS BOOK IS JUST TOO GOOD Also the Dursleys aren t as bad as people think they are because after all they DID pick Harry up at the end of the year rather than just abandoning him So THAT S worth something mmmm this book smells so good It s good to be back more"
"14","Harry Potter and the Deathly Hallows"," Aug 02 2016"," Val ShamelessBitchySKANKY Steamy Reads","it was amazing"," Because I got hate in the comments for OMG swearing in a children s book review which I get I guess DON T READ THIS IF YOU ARE UNDER 18 Happy now everyone Well I did it I FINALLY read my first Harry Potter book and in the same year as its 20th anniversary no less But better late than never no Annnnd I already ordered the illustrated hardback And asked for the full hardcover set for Christmas From my dad Because nothing says I m a thirty-fucking-five-year-old adult like asking Daddy for Harry Potter for Christmas TeamDumbledore XXXXXXXXXXXI have a confession to make I have never read Harry Potter Yes yes I know this is akin to reader sacrilege But I just had no interest in these books when they came out I was too busy reading about men in kilts fucking the milkmaid Therefore my only experience with Hermione is the SNL skit where Lindsey Lohan shows Harry and that other scarfed dude her ginormous tatas Well what with everyone going ape shit over the newest installment I figure I should probably find out what all this Hogwart s business is about And since my friend s 9 year old demanded that I read his copy I now have the paperback in my possession Hoping to get starting this week more"
"15","Harry Potter and the Deathly Hallows"," Dec 22 2014"," Hannah","it was amazing"," Perfection"
"16","Harry Potter and the Deathly Hallows"," Jan 08 2013"," Matthew","it was amazing"," One of my first jobs was at a bookstore When I was a kid my Mom would take me to the mall and I would spend tons of time hanging out at Waldenbooks who here remembers Waldenbooks Right when I became legally old enough to work I went in and submitted my application and a few weeks later I was selling literature to the masses Why do I tell you this story on this review you ask Well at the time young adult teen literature consisted mainly of RL Stein Christopher Pike Beverly Cleary Judy Blume and a few other classic Newberry Award winners but certainly we did not have a YA section to the extent you see it today Towards the end of my tenure at Waldenbooks - as Oprah s book club was hitting its stride and Men Are From Mars Women Are From Venus was in its bazzilionth week on the New York Times best seller list - a book display arrived featuring a buzzy new title about a certain boy wizard I remember the display at the front of the store and selling a few copies but I didn t realize what it would become A few years later early 2000s I had kinda gotten out of the loop on what was big in books I had just finished college which had taken up most of my free reading time A friend of mine named Bronco yup real name not a nickname who also was the Best Man at my wedding had a copy of this book on his coffee table Holy cow Here is that same book we were selling at Waldenbooks about 5 years before - what was he doing with it Well he said it was good so I borrowed it I quickly plowed through the first 4 books and then got the pleasure of joining the world in waiting for the release of Order of the Phoenix And I noticed when I went to the bookstore the YA section and selection was not so small anymore I truly believe it was Harry Potter that opened the door to get more young adults and even adults of course reading and authors interested in writing for that genre more"
"17","Harry Potter and the Deathly Hallows"," Sep 12 2014"," Mohammed Arabey","it was amazing"," It s Always Great Coming back Home There s a reason us the Fans feel that we re connected no matter where we from different culture ethics ages we re all graduated from there Hogwarts even like we were in same class classmates no matter which edition we read Cause Harry Potter is not just a story it s a Life The Boy Who Saved Flourished the Book IndustryIt s One of the most important novels in modern history Sorry it s The Most Important ONE This Review also for those who hate the series Please bear with me Without it most Book stores publishers may have the same fate of Video Stores like Blockbuster LLC which despite being super popular in the 90s closed all the stores by 2013 shutting down forever Yes without this Novel and with the rapid change in technology the ease of making e-books and reading it in PCs Smartphones Tablets etc the publishing and trade of new paper books may decrease rapidly It d be limited for religious or educating books classics small novels Even those could be just electronic too and the Books be just like Good Ol Video Tapes A Dystopia right very gloomy idea to the world without This novel The One Well in the case you think I m exaggerate Let s have A Brief History of Literature in the 90s------------------------------- Well let s back to early 90s where TV is in every house even in every room Video sets are there too rental video stores everywhere satellite receivers and cable channels growing fast packed with channels for kids teenagers making them attached more more into screens not to mention Video Games Game boy and Nintendo Those of this new generation who read are weirdos or nerds to the rest of their peers And for those few who read book stores mostly got for them comics and graphic novels which most of them created early this century Classic Novels they read just for Schools and Classes mostly And New Novels that make Best Seller are the ones made or will be made into movies for Julia Roberts Tom Cruse or any of the 90s Hollywood celebrity or the ones by Stephen King because of course will be made into movies too Even these new novels didn t live up the selling numbers of Tolkien Charles Dickens Agatha Christie -what s with the British authors and selling numbers - also in Russia no more Dostoevsky and Tolstoy no more Hugo in France in Egypt no more like Naguib Mahfouz the great authors of the 50s to 70s No new Big Hit for novels most of the selling books are those of Speculation about strange mysterious things in the world or in religion Dream interpretation cocking books or celebrities rumors While in US UK Top Selling books mostly the Self Help ones or those teaching Computers Programming and Web Sites -this brand new huge technology leap back then-No new novels to attract the new generation of kids and teenagers There s few Successful Highlights though like R L Stine s Goosepumbs in 1992 which made a very good success and translated in many countries including Egypt And in Egypt there s also a very successful project by respectful Publishing house that made Pocket Novels for youth by brilliant Egyptian writers presenting huge variety of novels of many genres Sci-Fi Action Thriller comics Romance etc There s also Reading for All project by the first lady Susan Mubarak reprinting a huge verity of important books and novels from all over the world in very cheap prices But all these effort didn t attract more and more of new youth readers as intended it just made more and more books for those few who already reads The vast numbers of those who don t just read will increase if there isn t a BIG new attractive Reading Experience to get them into reading specially with the more channels more movies But the BIGGEST Obstacle for them to read came out in 1994 and became a real phenomenon by 1995 it s Playstation The giant Japanese Gaming leap Football Crash Pepsi man even the comics heroes also have their games so why reading Superman Batman s comics when you can play them A beat So by 1996 with this growing leap in Gaming also the Computer 3D games getting much improved Books get replaced bit by bit by a gaming controls So do you think it s wise for publishers to publish a book for new writer Of course not it may not even cover it s publishing cost So it was very normal when in this year 1996 when Joanne a 31 years old lady from England handed the manuscript of her first novel to 12 publishing houses all of them rejected it A manuscript of over 200 pages of a novel that she had hard times in her personal and professional life while writing it and for children Seriously is there still any Child left who still read it s 1996 the Era of Playstation and Video Games But then the Modest Bloomsbury agreed to publish it with 2 advises for her first that she d get a day job since it s a little chance of making money in children s books - later she received a grant from the Scottish Arts Council to help her continuing writing -But the significant advice was to change her pen name cause young boys might not want to read a book written by a woman So with her name her grandmother s Kathleen come the 2 initial of her pen name J k Rowling And in 26 June 1997 with 1 000 copies 500 of which were distributed to libraries come out in UK to our World The Greatest Harry Potter and the Philosopher s Stone And Bam everything happened so fast Before the end of this year the novel was awarded many important literary awards in the UK An American important publisher Scholastic won the rights to publish the novel in US with a huge check Rowling would never dreams of Just with small change Philosopher s Stone to be Sorcerer s Stone as the American publisher feared Philosopher s may not be that attractive to young readers And Thanks to Harry Potter now Every young readers worldwide know much more about Philosopher s Stone s legend In 1998 Book Two released in UK 1999 in US winning more literary prizes And becoming NO 1 Top Selling Book in UK US and many other countries which start to publish the translated first book And on 8 July 1999 The First Breaking Record made when Book Three sold 68 000 copies in just three days after its release in the United Kingdom and more copies when it released late 1999 in US With the fast growing popularity of Harry Potter among readers more records had been broken The 3 books takeover the Top Spot in all charts of Best Selling Books for weeks months and it s even still in hardcover editions This conquer of the Top Spots made some literary magazines newspapers separate the Harry Potter books selling records from the rest of the top selling books splitting the lists into Children Books and Adult Books sections under pressure from other publishers who were eager to see their books given higher ranking And then it was year 2000 where everything is about to change forever The Playstation 2 is out there and even higher leap in Computer Games But even with this much of temptations thousands of children teens and parents gathered in the Midnight of 8 July 2000 in UK and US at the same day in front of stores not in front of Cinemas as usual not electronic stores as Apple stores as happening theses days But it was in front of Bookstores for The First time in the Book Stores History to buy a copy of Harry Potter and the Goblet of FireAnd They didn t mind to find out that the book is over 700 page it was even for their pleasure more than double the size of any of the first 3 novels double the thriller double the fun Over 3 million copies sold at that day only in the US a New World Record totally unexpected one Huge story bigger plot mysterious and very well written And more literate prizes for Rowling more translated editions to more than 40 language And a huge budget for the upcoming first movie of the series which beautifully visualize the magic of the novel by the faithful producers and the director and it also made some Cinematic Records back then but that s not our subject now With the announcement of pushing the publishing date of Book Five to mid 2003 and with 2 movies out so far The Hunger for reading Harry Potter kept on So As more readers from this generation start to increase Publishers and Book Stores start to promote for more books for those readers who are hungry for more Older Fantasy books like Lord of the Rings -which was a super successful movie by then too- Narnia Golden Compass and many other novels start getting more reprinted editions And so Book Stores prosperity increased as it get more and more readers More countries welcomed the Harry Potter phenomenon The English edition AND the local translated ones both been sold everywhere worldwide Even in Egypt English edition sold at many books stores And hopefully some New Book Stores specialized in English novels and books start to open in Cairo Alexandria by 2002-2003 And in summer 2002 after the Movie wild success Nahdet Masr publishing house got the rights and published the Arabic edition Although it cut some of the lines for length issues the edition still hold the magic of it making a very good sales The good news is the literary movement didn t stop there Harry Potter and Reprinted Classics No there s more new books come out for the increasing demand from the readers By 2002 Life of Pi Man Booker winner make very good sales numbers And in April 2003 Dan Brown previously published 3 novels making good sales released a novel that made Huge Fuss around and making a new sales records The Da Vinci Code The funny thing that there s a reference in this novel that Harry Potter is the Second Most Selling Book in History after the Bible a speculation that happens to be true in less than 5 years after that A month later May 2003 Khaled Hosseini released his first novel The Kate Runner which also made a very good records too -Don t you agree if there s no Harry Potter before this Afghan-born author would have a chance He d be rejected by 12 publishers like you know who - And all that didn t affect the main reason for this new Literal Renaissance All that didn t affect the Records Breaker to break records one month later On 20 June 2003 book Five Harry Potter and the Order of the Phoenix comes out Ten thousands of all ages conquer the Book Stores in UK US and other countries too at the same day to get The One Book they ve been waiting for at least 2 years Shipping agents like FedEx made the delivery to many countries to get the book at the same time A New world Record 5 millions copy at the first day only For the first time in France a non french language book placed in no 1 of the bestselling book Some kids got a headache called Harry Potter Headache as they read the whole 850 pages of the book five the biggest so far at the same day without resting And in Egypt September the same year the Arabic edition of book three comes out with unexpected sales records first edition run out of the stores by the first week only though it s nearly the beginning of the School year and the movie of this 3rd book still filming And the price of it get higher 20 in 2 days and still with increasing demand More English books and novels sold in Egypt too along with the Arabic ones publishing more books for new Egyptian authors and writers along with more of the famous ones Alaa El Aswany s debut Novel Yaqubean s Building making a very good selling numbers And in July 2004 the Arabic edition of Book Four makes a price war between book stores and magazines stands January 2005 an abridged translated edition of Book Five make many readers angry in Egypt specially that many already read the English edition before so the publisher release an unabridged one by May And on 21 July 2005 A Higher Record that breaks all the previously ones 6 9 million copy of Book Six sold in US in its first day only A huge book it may not be as the fans expectations of being full of action but it get a twist that blow minds about one of the most interesting characters Professor Snape That made many fans and even big authors like Stephen King and Salman Rushdie talk about for months With Pre-Final Book of Harry Potter is out it followed by a massive variety of New Novels New Series New Authors Twilight series Percy Jackson series and much more more Books Sales not only in US UK but worldwide More Novels hit the top sales A Real Prosperity But still Harry Potter is the Records Big Breaker At the midnight before 21 June 2007 Everywhere around the Globe the scene of thousands of people lining in front of Book Stores was repeated even Bigger than any time before A Huge Record for Pre-Orders online reach to One Million copies by Amazon only and total sales of 11 millions copies in UK and US in the first day only The book sold at the Same Day almost in Every Single Country even in Israel which made a big religious fuss because the Book Stores opened to receive and sell the book at the releasing day which was their holy Saturday But it s Harry Potter after all the world s most unusual unexpected phenomenon and sales records breaker And that s not bad it was the Miracle of bringing back readers to Book Stores And it s not just Harry Potter Now that All was well thousands of topics went online asking what to read next Indeed although there s the e-books e-readers etc still there s thousands of new books and novels published and sold every year in every where in the world The gaming devices is increasing yes But not as expected though by the 90s and early 2000s remember Nokia N-Gage but so does the reading devices which first come out by Sony in 2004 make big step by Amazon s Kindle in 2007 the ebook applications on every device New books and series come after that and still on making super sales attracting more readers more writers come with more books and novels some are just a rip off others and some are really original and brilliant in UK US Egypt everywhere all over the globe No matter a Playstation 4 is out or new Xbox the Books still there with its most beloved magic The magic of books is back and I believe to stay Don t you see with me that the magic of Harry Potter is one of the main factors of this magic This boy will be famous There won t be a child in our world who doesn t know his name That s what Rowling wrote at the very early pages of her first book The one that rejected by 12 Publishing Houses in 1996 Well what about now God Talked too much in the Brief introduction didn t I Well that s it for this review I guess some still think it s just the Propaganda that made that all Well I ll try to prove them wrong by the upcoming next 6 reviews at the other 6 Books of the series Links will be here as soon as it d done But for The First one sorry to add one more but 20000 characters aren t enough The Ultimate Review of Book OneNow I ll be back to go around Hogwarts For the Zillionth time I guess Hope to see you there too come on and try first year From HogwartsMohammed ArabeyThe Craziest Potterhead of EgyptRe-reading the new edition -Guess I m addicted to new editions BUT this one really rocks Bloomsbury-2014 from 12 Sep 2014to 23 Sep 2014 more"
"18","Harry Potter and the Deathly Hallows"," Jan 27 2010"," K D Absolutely","really liked it"," How can more than half of my Goodreads friends be wrong with this I have to get this right As of this writing I have 98 Goodreads friends 61 62 of them have read J K Rowling s Harry Potter and the Sorcerer s Stone Out of those who read this 39 64 rated this with 5 stars 11 of them with 4 stars All the others gave 3 or 2 Only 2 rated this with 1 star One of them admitted not being able to finish it She should not have rated it really since she did not read its entirety But she is my friend and it is her right so why question When the book came out in 1998 I was not yet a bookworm so I brushed this aside I read only those books that my brother told me to read He was the bookworm but he would not be caught reading any book being pushed by media hype However when Warner Bros released the film adaptation in 2001 my daughter was 6 years old and I thought that since there was too much hype the movie must be good and we would have a memorable time with our first ever father-daughter movie date I was wrong She not only got scared because of the darkness inside the movie house but she trembled with fear during the life-size human chess game in that scene when Ron was sacrificed We left the movie in that scene with my daughter crying and me cursing it I will never read Harry Potter My daughter is now 15 going 16 She is not fond of movies and she still does not show interest on reading Harry Potter However I am now a bookworm and the other week I was with my 4 Goodreads friends and 3 of them raved two of them again about Harry Potter books Oh well first-time fathers can make mistakes about first movie date with their daughters Book 1 is included in 500 Must Read Books and the book must be a quick read So the following day I bought my copy After 13 years of the book s existence and me ignoring it did I finally make a good decision of reading it Are all of those 39 friends of mine in Goodreads wrong in giving this 5 stars Most of them did not bother writing a review Maybe those would be too long or maybe they read this when they were not in Goodreads yet But I am in Goodreads already so I can make this review long These are what some of them say it was a great book i enjoyed reading it For an eloquent reviewer she must have been too happy to express herself Such a great story and creative way of writing I love Harry Potter Yes I agree about the story being great and J K Rowling being creative I was secretly wishing I was studying in Hogwarts too It was silly but I was simply enraptured by Harry Potter Honestly I still am It was a great book I enjoyed reading it Coming from one of my favorite reviewers in Goodreads I do not share her wanting to be a sorcerer though Honestly I don t know anybody who d refuse to even entertain the thought of attending a school for wizards Another one of my favorite reviewers That seems to have nailed this Young people wanting to be in Hogwarts and study sorcery That should be it The world seems to be a dreadful place that we would all like to have powers to turn our enemies into frogs pigs ride on a broomstick and get the Snitch and earn points money for our family Oh well the Bible says that sorcery is Satan s work The book even used the word Transfiguration as a subject in the sorcery school Blasphemy Just kidding This is a work of fiction and I am not too old to appreciate it I was just kidding To be frank I tried hard not to like this I thought that giving this a 1 or 2 will freak out my friends and somehow get votes from those who are up to now ignoring this book I told you so Why waste your time However unless you are a grumpy old man woman there is nothing not to like about this book I maybe too old for it but hey talent is talent and J K Rowling has it My 39 friends are indeed right more"
"19","Harry Potter and the Deathly Hallows"," Feb 16 2009"," Stephen","liked it"," On my list of reasons why my daughters are the bestest thing to ever happen to me Number 14 577 is that they gave me at 41 years old the perfect excuse to revisit the Harry Potter series When my oldest angel told me she wanted to start reading the Harry Potter books I couldn t have been happier As I was collecting all seven volumes off the shelf to bring up to her room I started feeling nostalgic for the whole Hogwarts gang and I realized that I d never done more than a perfunctory review of this first volume I figured it was high time to rectify that oversight Harry deserves it However with over a million ratings and almost two reviews for every day I ve been alive I think I can dispense with any plot distillation or character profiles It has all been eloquently said before Therefore I just want to briefly express what I see as the essential magic at the heart of the series and why I think it has resonated so strongly with so many people Here goes Only rarely does a story come along that can so completely wrap you up in a warm blanket of contentment and good feelings One that can hold at bay even if only for precious moments the nasty brutishness of what often passes for daily life These stories do that It s an escape into a world of optimism honor and hope where things always look hopeful and anything is possible Who wouldn t want to hang around in a place like that especially when it is decorated with sorting hats kindly giants magic wands and Quidditch Granted no aspect of the story is revolutionary or even particularly noteworthy from the standpoint of blazing new trails within the fantasy genre It isn t great literature and nothing about its technical merits makes it befitting of even a fraction of its unprecedented success Fine acknowledged And So what The virtue of this story is the postive feelings it conjures in its readers Harry s story is something that radiates acceptance inclusion and friendship It invokes a sense of belonging Inside these pages you can find the impetus to see the better angels of humanity s nature and feel just a little better about the world around you How is that not worthy of praise As for Harry himself he s just a good kid The quintessential everyman who makes good A loving boy with a clear head on his shoulders and a caring heart that pumps affection for the world around him He s someone you can t help but like He s not perfect He makes mistakes he s occasionally short sighted and I know many of us wish he would stick up for himself a little more Maybe reduce his aunt and uncle to a pair of fatty stains on the carpet or give Dudley an atomic wedgie until his skivvies scrape against his pancreas But that s not Harry He s a better person than that That s why we love him Maybe all of the above is a bit much Like I said I was feeling nostalgic and maybe the gush got a tad away from me Let s just say that these stories are perfect comfort food and reading them will make you happy I ll certainly settle for that As for the rating I Initially only gave this first volume 3 stars and I m not going to change that now As much as I love the series as a whole I don t think it reaches stratospheric heights until Harry Potter and the Goblet of Fire Still this is where it all began As such it should be read and savored knowing that it only gets better 3 0 stars Highly Recommended more"
"20","Harry Potter and the Deathly Hallows"," Aug 30 2016"," maggie","it was amazing"," This boy will be famous There won t be a child in our world who doesn t know his name Everyone grew up with Harry Potter They read all the books when they were young and watched all the films They would re-watch and re-read them They would fall in love with the Wizarding World and would completely adore Harry Ron and Hermione They would talk about them non stop about Hogwarts about its teachings about them wanting to become students there and pretending they are about joining the HP fandom about loving every character and instantly missing the world Everyone would adore Harry Potter and knew about it since they were young ones Except me I didn t grow up with Harry Potter Not because I didn t get to but because I chose not to I know it s like living a life where everything has been a lie Worse even It s just the movies would appear on my tv From the first one to the next and the next and every time I saw the trailer for the upcoming one I wouldn t be interested and would skip it when I came to it I wouldn t bother and wouldn t care and that made a big problem in my life now Here I am now being left out because of such poor choices and decisions I made when I was 7 8 9 and older until now But now as 2016 and having over 500 friends that are caught up and have read the recently published novel Harry Potter and the Cursed Child I have finally read the first book and am able to continue the series and watch the films Now here I am wishing to go back to my past and change this nightmare and actually watch the films or read the books because I have literally missed on so much missed too much and have been missing too much I have been out of this world and never realized how good it is and how special it already has become There is no good and evil there is only power and those too weak to seek it I find it stupid of me to write a review for Harry Potter especially being the first one I also find it stupid of me how I just recently decided to check this out and finally read it But still I guess I can still write a review Of course my thoughts would be quite similar to everyone else Thoughts and opinions nothing negative maybe maybe not But here goes nothing Harry Potter is one of the most famous loved and top series out there It is loved adored cherished and amazing for HP fans every time they read it No matter how many times it is read it fills the person s heart with warmth and happiness as they are going back to the wizarding world As for me I have finally entered it and feel young and new and early to this because I am new to this all Other than that Harry Potter is considered a Children s book but in my opinion it s in between middle grade and young adult because it can be hard to read for some Although it was very very easy for me to read and understand I see myself reading this all these years before and having a lot of trouble pronouncing some names Harry Potter a story about a young wizard that didn t even know he was a wizard Harry Potter a 10 year-old boy who turned 11 is living with his horrible rude and awful family The Dursleys Mrs Dursley is known as Harry Potter s mother s sister The problem is they didn t like each other nor blend in with each other They were different Her sister was a witch while she was just a Muggle a person who cannot seek the magic and find it nothing and no one special because they aren t able to turn things into other things aren t able to fly on a broom cast a robe on fire defeat a villain confuse a troll aren t able to do anything really Well she wasn t besides treat Harry with such disrespect and treat her ugly and fat son with such caress and would spoil him because he was such a little brat that would get what he wants Really though There would be 36 presents under a Christmas tree and as he counts them he pouts and is upset because it s less than what he had the year before DUDE I BARELY GET A BARNES AND NOBLE GIFT CARD CHILL The reason for Harry living with this family and having to go trough all this trouble and mess is because he was actually given to them by Professor Albus Dumbledore known as one of the greatest wizards and the headmaster of Hogwarts School of Witchcraft and Wizardry When Harry was a baby his parents were killed by Everyone-Knows-Who but as he tried killing Harry he really wasn t able to His mother was killed because she was trying to stop him but as he tried killing Harry he couldn t bare to do it and left him a scar the scar that has made Harry known and popular for surviving this evil person Once saved and taken the only people they can rely on are The Dursleys and as Harry grows they expect them to tell him he is a wizard and tell him everything and fix all the lies Except they don t As days pass Harry has been getting letters from someone he doesn t know He doesn t know who it is and what they want but he knows there is something going on due to the amount of letters being sent After getting the chance to open the first one his Uncle Vernon decides to snatch it away from him read it and burn it He knows he knows who it is and what they want but he doesn t want Harry to know But even with him burning letter by letter and collecting them all letters keep arriving and arriving until the person finally shows up face-to-face with The Dursleys and Harry on his 11th birthday He s huge introduced as a half-giant and half-human known as Rubeus Hagrid Hagrid is the one who tells Harry the truth telling him he is a wizard and a well-known one as well He s got talent and has some of the same abilities as his parents One being a witch and the other being a wizard Harry is known as a wizard as well And as Hagrid tells him the truth Harry does too He doesn t know what he is talking about and doesn t know what is going on He doesn t believe he is a wizard and doesn t believe the reason for his parent s deaths But of course Hagrid decides to tell him the truth and tell him his parents did not die on a car crash for that seemed impossible but they were killed by Everyone-Knows-Who and is the reason for his scar His aunt finally admitting herself into being a witness of knowing the truth got everything out of her chest and was able to tell him the truth She wouldn t even mention her sister because she pretended to not have one She was considered perfect and brave while she was nothing and unnoticed Nothing has changed but she didn t even bother trying to care care of her niece as her sister is dead protecting Harry from wherever she is And as Hagrid tells Harry the rest he actually takes Harry with him even when Mr Dursley forbids him He can t do anything since he is a Muggle and Harry has already been accepted to Hogwarts School and nothing can change When Harry leaves with Hagrid they go and buy him what he needs including clothes and supplies for the school As they go to the shop he is introduced as Harry himself but is instantly known by everyone else Everyone is pleased to meet him and feel proud because they have shaken his hand He s famous his name is everywhere and he can be considered a legend for what happened But even with all this going on Harry is still a little confused and figuring things out As Harry and Hagrid get what they need it s time for Harry to go to school where he meets Ron Weasley as to what I know one of his best friends Ron is small red-haired has freckles pale and has two twin brothers going to Hogwarts with him He s not accepted into the other groups and that is why he blends in with Harry and becomes his friend Harry also meets Hermione Granger known as someone annoying and as a nightmare to them both because of how bossy and unrealistic she can be Of course they are all so small and Hermione is a little nerd that enjoys every teaching at this school so I was just like we get it Days pass and Harry is being trained He s a neutral to broom-stick flying is able to play Quidditch the most popular game in Hogwarts is given special supplies and is of course known by everyone Other than that Harry suspects his own secrets and wants to find out truths but in order to do that he must find a way to find them and figure them out With the help of his two friends he might just be able to figure out the real reason behind him being a wizard more about his parents history about himself who this You-Know-Who person is remember his past and see how his life really will be changed forever Humans do have a knack of choosing precisely those things that are worst for them Harry Potter was easy to read understand and there was no hesitation when it came to rating it 5 stars Now I hate myself once again and ask myself again Why the fuck did I not read this earlier The answer is obvious because I already know it and it s because I was never a fan of it I hate speaking about my past but this is one ugly past and I hate it I hate the choice I made and I hate myself for allowing it But soon I ll get over it and will be able to re-read this as many times as I will be able to during my last 3 years of being a teen Yes a 15 year-old that has not read Harry Potter simply because she chose not to when she was able to and when she was young PATHETIC The fantasy is cute I will say It s easy to understand and the book is easy to fly through It s not long it s not hard and it s not boring It s gripping fun and everything is filled with some kind of magical element that has me turning page by page Having no regrets anywhere I am finally able to talk about HP and the world of wizards where students learn how to make potions talk to ghosts learn about other creatures transform things into other things read minds become invisible fly in the air with a broomstick play soccer in the air have a feast and enjoy it all learn magic have a wand and just be filled with happiness because of the friends and families considered in the houses Well I guess in most Everything was fun to read I laughed at some parts and found the story to be more affective to me as Harry was figuring out his new and changed life He was confused but he found out a lot more There s still more but I know that as he grows I will be able to follow along the late ass journey and see where he grows to and how I ll see how strong he gets and find out some strengths and weakness I ll be able to join an invisible magic carpet and fly through the series because I just want to know what happens next and how everything goes I want to see Harry become a better person and be able to prove Draco and his stupid friends wrong about what they think I want his friendship with Ron to grow and become stronger I want Hermione to stop being so talkative and take a little break of being so bossy But more importantly I want to have a fun journey reading this and feeling like I m on an adventure Reading it for the first time feels like one I ve never watched the films I ve watched parts but skipped them Now I won t skip anything It s like an adventure where I m dived in and can t seem to leave because I m so alive and intrigued What can I say about Harry Potter that others have not said Nothing Reviews are always similar and this one might be too Everyone loves it and so did I So will I I should say Yes I had trouble pronouncing some names at first but got used to it after Yes I rolled my eyes at times because there were moments where I was annoyed But nothing was boring and even when I rolled my eyes there was a reason for that eye rolling scene Maybe it was Hermione being annoying or Draco being a rude boy mocking an adorable red-haired Or both But I was also laughing I would always laugh when it came to Hagrid Since the beginning I instantly loved him and considered him hilarious I love how he turned Dunley into a pig but failed because he was already too much of a pig I remember laughing and noticing my parents looked at me weirdly but that s okay because I needed a novel where I was happy and ended up laughing at times Oh and also Hagrid is honestly so nice and adorable guys I love him He s so funny and protective and is such a good friend to Harry I loved everything he did for him and was glad he was the first one to introduce himself to Harry He cared for him since he was a baby and saw him as 11 bring him a present and giving him another one at the end Ron is honestly the cutest I don t understand how anyone could be mean to him He may be weak but he has his own strengths He s so adorable and small and I hated how Draco treated him There were some times unnecessary and I hated Draco for it but I ll probably end up loving Draco some time throughout the series and probably regret it because I know he s still gonna be really mean throughout the series I m sure I haven t spoiled myself so I have no idea how his or anyone else s life goes but I do know that he changes in some way Hermione is a small and cute nerd as well but sometimes I hated how sassy she was and bossy She hated losing points for her house and because she Ron and Harry were in the same house they had to work together and find a way to become friends to find out other truths and earn points for Gryffindor She took everything very serious and showed off at times because of her perfect test grades and assignments but I was glad she was able to put up with Ron and Harry while they put up with her Malfoy Draco was someone I did not like at all Like I said he mocked and made fun of Ron and I hated him for it He showed off as well but in the bad way thinking he was really cool just because he s in Slytherin and how used to the wizarding world he is He didn t show much care about Harry and his past and would try to get in a fight with Harry while Harry tried fixing the problem He payed no attention and took it too far with Harry He was a newbie as well so I don t see what the point was But the other point is that I don t have expectations for Draco but I hope I don t end up hating him in all books and hope there is some change at least slightly good The friendship between Harry Ron and Hermione was probably one of my favorites I know it didn t work out at first and they honestly hated her but I was so happy it literally had to work toward the middle Thanks to the troll she became their friend and actually was able to cooperate with them She didn t yell at them for fighting the troll but instead told them to be careful and send word if anything goes wrong when Harry went for the mirror again As it was ending she was saying goodbye to Harry and Ron and was even awkward because she couldn t really figure out what to say But also my heart was really happy when she hugged Harry because it felt real and it felt like something I had been waiting since the beginning It was friendship goals as they were becoming friends and it just made me happy seeing them all together same house same team same classes The writing of course is like I said easy to understand There were no words that were confusing in any way or words that got me mixed up because of how similar they sounded and there were no problems I didn t know what was gonna happen next and I know books are always better than movies but I will watch the films after or after finishing one book just to see the differences I hear they are kind of the same just that the book provides some more information and detail Like always it s no surprise There are some things you can t share without ending up liking each other and knocking out a twelve-foot mountain troll is one of them Overall I am so proud of myself for getting the first book over with now wanting the 2nd and the 3rd and the rest Really excited to see where this all goes to and how Harry becomes a better wizard more"
