"","book","date","reviewer","rating","review"
"206","Harry Potter and the Prisoner of Azkaban"," Jun 06 2012"," Jen","it was amazing"," 4 5So far this is still my favourite book in the series and what made it so all those times before still stands now This book takes away from the usual ongoing fear of Lord Voldermort and gives us an entirely new villain to worry about who still fits within the complicated web of history But while the threat of Sirius Black is looming over the school the trio are just living life - worrying about lessons Quidditch Malfoy Hogsmeade - just the usual thirteen year old palava s - it s a breath of fresh air It also gives us a lot of background into life before Harry Ron and Hermione and as such really builds the imagery we have of the Wizarding World beyond the here and the now Also Lupin My dear sweet Remus Lupin It s a great book I could honestly start it all over again right now more"
"207","Harry Potter and the Prisoner of Azkaban"," Feb 13 2016"," Becky","it was amazing"," I love how this book starts and ends with the Dursleys Horrible and nasty and then completely terrified Of course both are due to their own prejudices Harry just plays them up at the end because who wouldn t This book is also a very Hermione-centric story Her decisions and struggles and principles make the story possible Can you imagine how it would be if she WASN T a super ambitious student and didn t have the time turner Such a different story I love Lupin and Harry s interactions in this book and they make me tear up a bit knowing what s coming Likewise with Sirius sigh Love this series more"
"208","Harry Potter and the Prisoner of Azkaban"," Sep 25 2016"," Sandy The world could end while I was reading and I would never notice","it was amazing"," I just could not go to sleep last night until I had finished 3 of the Harry Potter series This in my honest opinion is the best book of the series so far As an adult I had never much been interested in Harry Potter never watched the movies never even remotely interested in reading the books But then I bought 1 for my grandson But he already had the full series and we decided to read them together and I love them Looking forward to 4"
"209","Harry Potter and the Prisoner of Azkaban"," Jun 22 2009"," Olivia","it was amazing"," This is by far my favourite HP book It s extremely entertaining has some of my favourite characters Sirius Lupin and a very interesting storyline with lots of twists and turns On top of that there s additional info about Snape s background and how exactly James Potter had saved his life Let me just say my heart will always bleed for Severus"
"210","Harry Potter and the Prisoner of Azkaban"," Jul 16 2016"," r","it was amazing"," I m still not a huge fan of the time turner aspect for some reason but other than that I mean it s Harry Potter Enough said Buddy read with the lovely Lily Yup Still doing that"
"211","Harry Potter and the Prisoner of Azkaban"," Aug 11 2016"," Aleri","it was amazing"," Mi favorito hasta el momento"
"212","Harry Potter and the Prisoner of Azkaban"," Jan 02 2010"," Jillian bookishandnerdy","it was amazing"," listened to the audiobook this time around for my reread and i loved it as always i think this might be my favorite one"
"213","Harry Potter and the Prisoner of Azkaban"," Oct 26 2017"," Iduna","it was amazing"," I would do anything for a Time-Turner Imagine how many books we could read and how much sleep we could get"
"214","Harry Potter and the Prisoner of Azkaban"," Sep 24 2015"," Alia","it was amazing"," Does this even need a review It was fantastic"
"215","Harry Potter and the Prisoner of Azkaban"," Sep 03 2016"," Katie","it was amazing"," FAB"
"216","Harry Potter and the Prisoner of Azkaban"," Feb 21 2018"," Katja","really liked it"," This review has been hidden because it contains spoilers To view it click here OKAY I HAVE QUESTIONSWhy Lupin didn t see them on the map when they went back in time Map never lies He said it himself Why Buckbeak died before they went back in time but Harry saved themselves the first time they lived through all of this So they shouldn t have been seen because it would change the time but animals and Black don t count And you could actually see J K struggle with coming up with stuff so it would just make sense Don t hate it just have a lot of questions and maybe I OKAY I HAVE QUESTIONSWhy Lupin didn t see them on the map when they went back in time Map never lies He said it himself Why Buckbeak died before they went back in time but Harry saved themselves the first time they lived through all of this So they shouldn t have been seen because it would change the time but animals and Black don t count And you could actually see J K struggle with coming up with stuff so it would just make sense Don t hate it just have a lot of questions and maybe I missed something in the book Oh well A book with a warm atmosphere I m taking part in Around the Year in 52 Books Challenge more"
"217","Harry Potter and the Prisoner of Azkaban"," Jan 08 2017"," Iryna Book and Sword","it was amazing"," As I already said I enjoyed the previous book lots And now I enjoyed the 3rd one even more My husband says its his least favorite of the series because nothing major happens but I disagree Well while it is true that nothing major happens this book has a lot of other great stuff Like the new Defense against the dark arts teacher My favorite minor character Or dementors being introduced Or Harry s new family member and a great twist to his story I also adore him Or the map being introduced for the first time I also think that it s very good that not all books end with battling Voldemort and focus on other characters and other issues My WEBSITEMy INSTAGRAMMy WORDPRESS BLOG more"
"218","Harry Potter and the Prisoner of Azkaban"," Jun 27 2017"," Erik","it was amazing"," Ke to tak teraz tam tak m m pocit akoby to bol najslab diel zatia filmy n m akosi posunul vn manie kn h dvojka je nedocenen kv li nudn mu filmu a trojka precenen pre bombastick film Pre m a moment lne Jednotka -- super vod v etko je nov a arovn a tajomn Dvojka -- v etko do detailov premyslen v etko do seba perfektne zapad no s to deti ale ve to aj je detsk kniha Trojka -- akoby len behali a utekali trieska nimi puberta v etci za naj kri a a to sa mi v bec nep i A tak u tam tvorku rehocem sa na nej more"
"219","Harry Potter and the Prisoner of Azkaban"," Jul 26 2016"," Renata","really liked it"," 4 5 La saga de Harry Potter me est encantando le he puesto 4 5 y no 5 como en el anterior porque en ciertas partes hubieron momentos donde me aburr a un poco y quer a pasar ya a otras partes pero a parte de eso realmente me alegro de haber empezado a leer estos libros Espero acabar la saga este verano porque no puedo esperar m s a ver todas las aventuras que hay en estos libros tan hjfdksgd"
"220","Harry Potter and the Prisoner of Azkaban"," May 18 2011"," PorshaJo","really liked it"," What can you say about a Harry Potter book that has not already been said I really enjoyed reading this one I must admit I saw all of the movies first and this one was my favorite So far this one is my favorite book I love the character of Sirius Black I love all the details and most of all I love being transported to this magical world when I read these books"
"221","Harry Potter and the Prisoner of Azkaban"," Sep 19 2013"," Mariana","it was amazing"," Cu ntos sentimientos al volver a leer este libro Aunque la sorpresa de la primera vez ya no est vuelvo a vivir todas las emociones de esta monta a rusa Magn fica historia y esta edici n ilustrada es una BELLEZA 3Sirius por siempre 3"
"222","Harry Potter and the Prisoner of Azkaban"," Jan 10 2017"," Romana abooknerd13","it was amazing"," First time I read the book I didn t like it as much I think it was my least favourite in the series I m not sure why But I ve read it several times since and I think I enjoy it more now than I did the first time around Strange"
"223","Harry Potter and the Prisoner of Azkaban"," Aug 29 2017"," Rebecca McNutt","it was amazing"," This is my absolute favourite book in the Harry Potterseries a riveting mystery with deep supernatural undertones and a powerful theme of trust and loyalty This was also the book right before Harry s 4th year when Voldemort returned and things began to look dire"
"224","Harry Potter and the Prisoner of Azkaban"," Dec 12 2011"," M L Rio","it was amazing"," This one was always my favorite So many good twists and so much good humor and incidentally it s the year Hermione becomes metal AF time-travels to class punches Malfoy in the face mouths off at one teacher and attacks another Respect more"
"225","Harry Potter and the Prisoner of Azkaban"," Dec 26 2016"," molly","it was amazing"," SO GOOD"
"226","Harry Potter and the Prisoner of Azkaban"," Mar 21 2013"," Mia","it was amazing"," This is definitely my favourite book in the series I LOVE THIS WORLD SO MUCH"
"227","Harry Potter and the Prisoner of Azkaban"," Oct 22 2016"," Beverly","it was amazing"," The more I read of this series the more I love them I am hooked and in love with these characters"
"228","Harry Potter and the Prisoner of Azkaban"," Nov 11 2017"," Berfin Kanat","it was amazing"," Resimli bask ya bay ld m lk kitap i erisinde en g zel izimler Azkaban dayd bence Bu bask lar n devam n heyecanla bekliyorum"
"229","Harry Potter and the Prisoner of Azkaban"," Mar 13 2017"," Denise B cherwunderland","it was amazing"," Wie immer absolut perfekt 3 Lupin und Sirius sind einfach toll D Der dritte Band ist definitiv einer meiner Lieblingsb nde"
"230","Harry Potter and the Prisoner of Azkaban"," Apr 06 2013"," Angela","it was amazing"," I solemnly swear that I am up to no good This is my favorite Harry Potter book - at least to this point and probably for the entire series I ll let you know if that remains true by the time I get through this re-read They re all so good that it s really a matter of degrees though This book remains one of the very few to ever not just in Harry Potter but in my entire reading life completely surprise me And not just to surprise me but to have laid all the foreshadowing so cleverly that I could have guessed the truth but still did not Maybe I was caught up in the story in the action and laughter the drama and worry It s possible but I highly doubt it J K Rowling is a master story-teller - something that becomes more and more evident on re-reads Even now so many years later having read the series well at least these first few books a couple dozen times I find things that surprise me and make me go Oh How haven t I caught that before The foreshadowing for the entire series including some revelations that shocked many in the end is there Khanh brilliantly states in her review that This is the last Harry Potter book in which Harry is a child Before his life - and this series - was visited by the spectre of death I m not talking about the long-ago deaths of James and Lily of course Harry has experienced deaths before but it was distant I m talking about the future deaths where Harry lost people he actually remembered and respected and loved That s what I mean when I say that this is the last book in which Harry is a child because as hard as his life was until now he still had his innocence Children believe that their heroes are unerring One of the rites of passage to adulthood is the realization that heroes fall like everyone else Harry realizes probably for the first time that those he always looked to for answers to solve problems and right wrongs aren t always able to This is the book where Harry takes control knowing fully that he s the only one that can do it He grows up a lot in this book And I can t help but feel badly for the little boy that deserved a much happier childhood Still Prisoner of Azkaban and the series isn t devoid of fun and humor - there s plenty here to balance out the growing darkness Some of my favorite moments 1 Knight Bus2 Crookshanks - So much that I named my cat after Crookshanks3 Chocolate Eat it It ll help - Yes yes it does 4 Oh it s you is it I suppose you ve been doing something dangerous again 5 Sir Cadogan6 You re going to suffer but be very happy 7 Professor Boggart Snape8 page three-hundred and ninety-four - 3 Alan Rickman who will forever be Snape to me 9 Marauder s Map10 Buckbeak11 Moony Wormtail Padfoot and Prongs - 3 3 3 I won t say which I don t love but you probably know 12 SLAP Here comes my only complaint I know this isn t a popular opinion and perhaps people think I should be more forgiving but I m a Hufflepuff - loyalty is highly prized by me - and Ron can be an absolute ass This is the first book where it s really driven home for me but it s not the last Oh and no matter how good you think the movie is and it s the first that takes real liberties with both the world and the story the book is infinitely better Mischief Managed Previous thoughts It s not possible for me to do a review for any of these books justice I think I ve finally come to that conclusion I remember being absolutely awe-struck and blown away the first time I read this Rowling threw a twist in there that I never saw coming still one of the few books to pull one over on me and on re-reads I always marvel at how completely she set me up for that twist I should have seen it coming but I didn t That s just a small part of what makes this book my favorite in the series It always has been It always will be more"
"231","Harry Potter and the Prisoner of Azkaban"," Oct 09 2017"," Dawnie","it was amazing"," I am not even sure what i have to say about this because of course its fantastic The pictures are BEAUTIFULLY MAGNIFICENT This book is a lot darker and it clearly shows in the colouring and the pictures but i think its even more wonderfully done than the first two books I LOVE how Kay clearly follows Rowlings descriptions so that we do NOT in any way get the actors but the actual descriptions of characters and how they look and i love that because it actually looks like the people placed and creatures I always pictured while reading Its just a beautiful book and i love it and i am so happy to have re-read it right away and can only -of course - recommend reading through this specific edition more"
"232","Harry Potter and the Prisoner of Azkaban"," Oct 21 2015"," Dee","it was amazing"," As evident by her previous books Rowling is the queen of magical storytelling Prisoner of Azkaban was no different This book was absolutely bloody brilliant I had so much fun reading it and seeing how different the movie was from the book I ve had a few people tell me that this book was there favorite and a few that say it s the weakest in the series and while I see both sides it s still fantastic It was fun full of adventure that kept me on my toes all while completely becoming a game changer I loved that we got more insight on what happened the night Lily and James died and learned more about my precious Sirius God I love him 3 And Lupin I am not going to lie I cried when he was leaving Hogwarts One of my favorite parts about this book was Hermione s Secret I thought this was so funny seeing Harry and especially Ron completely confused as to how Hermione was in two places at once and how she was taking so many class Leave it to Hermione to have something completely awesome and use it for more classes On the other hand it was kind of sad that because of this she was a little absent for this book especially because the boys were not speaking with her Though this book was very entertaining it was a little calm I know there isn t going to be some epic battle at the end or some confrontation with Voldemort but all the build up to Sirius was intense and then when Harry meets him it was a little underwhelming But it makes sense because Sirius being who he is Speaking of Sirius oh god I am a puddle of feels after the ending of this book I have always loved Sirius while watching the movies and the book has just made me love him more I crumbled into pieces when Sirius asks Harry if he wants to live with him and he gets so happy when Harry says yes And just learning everything about his relationship with Harry s parents sigh such a great character I don t really have much else to say about this book but it was really great I can t wait to read more Review originally posted on The Bookish Khaleesi more"
"233","Harry Potter and the Prisoner of Azkaban"," Aug 29 2015"," Francesca Tripiedi","it was amazing"," Vorrei chiedere a Beatrice Masini la traduttrice di questa edizione della versione italiana cosa l abbia spinta nel capitolo I a pagina 17 a inventarsi di sana pianta quel P S Il professor Albus Silente si unisce a me nell augurarti un felice compleanno Harry Nella versione originale non c cosa di cui sono stata felicemente ignara per gran parte della mia infanzia e adolescenza Immaginate la sorpresa quando ho letto per la prima volta il testo in inglese Pi che di sorpresa si pu parlare di un coccolone soltanto una frase vero facile da ignorare forse ma ridefinisce in modo sottile eppure definitivo due personaggi importanti della saga la McGranitt e Silente e conferisce loro sfumature che l autrice non ha pensato n o voluto attribuirgli Dopo tanti anni trascorsi a leggere quel P S e a sorriderci su scoprire che il P S non esiste affatto irritante Da lettrice mi sento presa per i fondelli Da aspirante traduttrice editoriale non capisco il senso di questa scelta di traduzione invenzione La ritengo inoltre una decisione molto poco professionale se un autore affida il suo lavoro nelle tue esperte mani non credo gli faccia piacere che tu ti prenda certe libert con quello che poi viene firmato a suo nome Tuttavia sebbene la delusione di questa scoperta mi abbia quasi fatto venire un ulcera non posso negare che per il resto ammiro moltissimo lo sforzo traduttivo che Beatrice Masini ha svolto sui libri della Rowling La sua capacit di tradurre i nomi che popolano il mondo di Harry Potter con corrispettivi italiani che riuscissero a mantenere la stessa carica evocativa penso che sia innegabile Soltanto per questo la mia valutazione resta a cinque stelle Senza contare che Il prigioniero di Azkaban resta dei sette il mio libro preferito per lo meno quello che rileggo pi spesso more"
"234","Harry Potter and the Prisoner of Azkaban"," Dec 25 2015"," Christine Spoors","it was amazing"," Prisoner of Azkaban has always been one of my favourite books in the Harry Potter series in this book we really start to see just how intricate and complex the wizarding world is I think this book really demonstrates how brilliant Rowling s writing is and we start to see just how well thought out the book series is It s great to see the characters develop and be able to watch so many of them grow at the one time I love that we get to know so many of Harry s classmates and their families The world building in this book is also exceptional Rowling drops so many subtle hints and pieces of information that we will be able to call upon when reading the later books in the series I love that everything is so subtly intertwined I absolutely adore Hogsmeade and I love that we finally get to read about it in this book Harry Ron and Hermione also do a lot more exploring of the Hogwarts castle and grounds in this book which is always fascinating to read about I always felt motivated by these books to do my homework and even now that I m at university they still motivate me to work it s mind-blowing that reading about children in a school remains magical and exciting no matter how many times I reread these books Sirius Black and Remus Lupin have always been two of my favourite characters of all time and so I love this book as it introduces them to us I actually felt close to tears reading the ending of this book it s so frustrating and sad whilst also being so happy and the start of a whole new chapter in Harry s life I am not emotionally stable when it comes to reading these books more"
"235","Harry Potter and the Prisoner of Azkaban"," Nov 30 2017"," Mayke","it was amazing"," I don t think there is much to explain This is my favorite movie of the whole series The book is the same so far"
"236","Harry Potter and the Prisoner of Azkaban"," Dec 07 2017"," The Enchanted Library","it was amazing"," Awesome Now I see why it s one of the most loved"
"237","Harry Potter and the Prisoner of Azkaban"," Sep 11 2015","","it was amazing"," I decided to review this one because it is by far my favorite of the series I love Harry Potter i grew up with Harry Potter and it was part of my childhood There are no words to describe how much i love this book I have read it 23 times I adore it i cherish it and i gaze at the book with nostalgia I have the spine broken Me All my books look totally new like you just bought them from the bookstore but not this one This looks used and reread and the spine is broken and i am feeling just fine about it It s like it s heavier whenever i get it in my hands All my feelings all my memories are lying between the pages I knew parts of it by heart I had this urge to read it all over again right after finishing it If you haven t read the Harry Potter series please do You will enjoy the books and you will understand why there are so many of us praising them Give them a shot they are worth your time 3 more"
"238","Harry Potter and the Prisoner of Azkaban"," Nov 28 2015"," Danielle Love at First Page","really liked it"," 4-4 5 starsDefinitely my favorite of the series so far Reading about the Mauraders made me so happy and kinda sad and I love how Harry Ron and Hermione sort of mirror them I want more Sirius Lupin and James But seriously can we talk about how Dumbledore at the end of every book be likeHe s like Santa Claus Gandalf and Yoda rolled into one Now onto Harry Potter and the Goblet of Fire Oh my god these books are about to get massive"
"239","Harry Potter and the Prisoner of Azkaban"," Jun 16 2013"," Tahreem Iqbal","it was amazing"," Reread thoughts PoA though not among the best books in the series is definitely the best adapted one Reading this also made me want to know more about the four Marauders Also really hated Snape in this one He was so mean Another thing that I noticed here is that JKR is miles and miles ahead of other YA and fantasy writers especially the modern ones She perfectly plots characterizes and paces her story Her execution is brilliant And I know no other modern author who I have read who writes as well as her I would say Branden Sanderson is pretty close and Pattrik Rufus too But I can t think of a single female author on par with JKR She is truly the Queen more"
"240","Harry Potter and the Prisoner of Azkaban"," Jul 23 2010"," Manny","it was ok"," Look I know I m probably the two millionth bleeding person to point this out but if they have a bleeding time machine then why don t they bleeding use it in the later books It would have been bleeding useful It s things like this that make me seriously doubt her bleeding claim to have planned out the whole bleeding series from the beginning Bleeding heck Why I am writing this bleeding review I must have something better to do And excuse me for swearing"
"241","Harry Potter and the Prisoner of Azkaban"," Jul 27 2016"," ItsMedea","it was amazing"," Ich liebe dieses Buch Der Teil hat mir bisher am Besten gefallen freue mich schon weiter zu lesen Noch zur Info ich mache die HarryPotterChallenge vom Carlsen Verlag in der alle B cher bis zum deutschen Release des neuen Buches gelesen werden sollen wer will kann nat rlich mit machen"
"242","Harry Potter and the Prisoner of Azkaban"," Dec 05 2016"," Janani","it was amazing"," RE-READ DEC 2016CAN T WAIT TO MEET MY DEAR SIRIUS AGAIN Dear Padfoot My place is always open for you You could hide here among the muggles Buckbeak is also welcome here Always Jan"
"243","Harry Potter and the Prisoner of Azkaban"," Jul 22 2014"," Natasha Polis","it was amazing"," I learned so many new things about the Wizarding World that the movies never taught me This book was my favorite movie so happy I finally read it"
"244","Harry Potter and the Prisoner of Azkaban"," Jul 01 2017"," Rapunzel","it was amazing"," Ich glaub ich war schon immer in Lupin verknallt Neu ist das Bed rfnis die W nde meines Zimmers mit Jim Kays Illustrationen zu pflastern"
"245","Harry Potter and the Prisoner of Azkaban"," Dec 28 2013"," Always Reading","it was amazing"," InhaltDiesmal l uft in den Ferien schon alles so schief dass Harry bef rchten muss aus Hogwarts rauszufliegen weil er seine unertr gliche Muggeltante Magda mit einem Schwebezauber an die Zimmerdecke bef rdert hat und dann ganz einfach abgehauen ist Und w hrend er sich noch ausmalt ein Leben als Verbannter zu f hren f ngt ihn das Zaubereiministerium ein und er landet zu seiner eigenen Verbl ffung p nktlich zum Schulbeginn im Schloss Doch jetzt geht der rger erst richtig los Wieso versteckt sich ein in allen Welten gef rchteter Verbrecher im Schloss Wie konnte er berhaupt eindringen Und wieso ist er eigentlich gerade hinter Harry her Irgendwie scheint Harry die Sache viel komplizierter als man ihn glauben machen m chte Gemeinsam mit seinen Freunden Ron und Hermine versucht er ein Geflecht aus Verrat Rache Verleumdung und Feigheit aufzudr seln und st t dabei auf schier unglaubliche Dinge die ihn fast an seinem Verstand zweifeln lassen Meine Meinung Harry Potter und der Gefangene von Askaban setzt wenige Woche nach dem Vorg nger an das Wichtigste wird nochmal im richtigen Moment erkl rt und dann geht es auch schon relativ schnell los mit den Geschehnissen Der Leser muss also nicht erst ewig lange warten und sich durch unz hlige Wiederholungen und Erkl rung qu len um mal etwas Spannendes zu lesenDie Protagonisten werden lter und entwickeln sich dementsprechend weiter Sie erreichen jetzt langsam die Pubert t und demnach r cken auch immer mal wieder Teenieprobleme in den Vordergrund Ebenso wie sich der Humor weiterentwickelt auf positive Art und Weise Ich bin ja kein gro er Fan von pubertierenden Teenies doch ich muss Harry Ron und Hermine lassen dass sie nicht so unausstehlich werden wie manch anderer Auch wenn man ber einige Entscheidungen und Aussagen einfach nur den Kopf sch tteln kann Immerhin denken sie jetzt einen Schritt weiter und st rzen sich nicht komplett kopflos in das n chste Problem Auch entwickelt sich die Freundschaft des Trios kontinuierlich weiter J K Rowling hat ein H ndchen f r realistische Freundschaften sie legt viel Wert auf die kleinen Dinge das Nebens chliche das Allt gliche was eine Freundschaft ber Jahre hinweg formt Nat rlich verl uft nicht alles reibungslos Es gibt kleine Streitereien und auch mal einen gro en Streit aber all das ist vollkommen normal Wenn ich mal daran denke wor ber ich mich in diesem Alter mit meinen M dels gestritten habe Das w rde uns heutzutage mit Anfang Mitte zwanzig gar nicht mehr einfallen wegen solchen Sachen auch nur ein bisschen beleidigt zu sein Der Schulalltag ist immer noch der absolute Knaller Erschaffen mit so viel Sorgfalt an jeder Ecke gibt es Details die nicht immer sofort auffallen Wieso ist Hogwarts nicht echt Ich bin jetzt vielleicht nicht jemand der die N chte durch lernt doch in Hogwarts w rde ich breit grinsend die Nacht durchackern Die Lehrer und Mitsch ler sind st ndig teil des Geschehens und einige Auserw hlte r cken auch immer mal wieder in den Vordergrund Es ist wirklich schade dass man bisher nicht viel ber die Hintergrundgeschichten einzelner Personen erfahren hat Ich finde sowas ja immer hochinteressant und interessiere mich durchaus f r die Vorgeschichte von einigen Charakteren Auch der Rest der Zaubererwelt wird nun etwas mehr ausgeweitet Da w ren zum Beispiel das Dorf Hogsmeade und das Gef ngnis Askaban J K Rowling erweitert ihre Welt also nachdem sie innerhalb ihrer eigenen Mythologie auch wirklich eine Daseinsberechtigung f r diese Orte gefunden hat Sie zaubert also nichts v llig sinnlos herbei und erwartet dann dass man das schluckt In Harry Potter und der Gefangene von Askaban werden auch die Dementoren eingef hrt die allgemein bekannt ja Depressionen darstellen sollen F r einen Menschen wie mich der Depressionen hatte und sie besiegt hat ist diese Darstellung auf einer Ebene ber hrend die sich andere Menschen vielleicht gar nicht wirklich vorstellen k nnen Wie sch n w re es doch gewesen die Depressionen mit einem h bschen Expecto Pratonum zu verjagen Doch auch die eigentliche Handlung kommt diesmal nicht zu kurz Die Autorin streut immer wieder Kleinigkeiten ein die oft nicht wichtig erscheinen und nicht wirklich auffallen weil genau das einfach ihren Schreibstil ausmacht Doch diese Details werden sp ter aufgegriffen und ergeben dann am Ende Sinn und tragen zur L sung des R tsels bei Die neuen Charaktere die hier im Vordergrund stehen Sirius und Lupin sind interessant und gut geschrieben und ich h tte mir noch viel mehr von ihnen gew nscht Ich finde sie funktionieren sehr gut zusammen und ich finde die gemeinsame Geschichte alter Freunde ja eh immer toll F r sowas kann ich mich richtig begeistern wenn Menschen gemeinsam viel durchgemacht haben und sich jahrelang bereits kennen Allgemein ist die komplette Geschichte um die Rumtreiber sehr vielversprechend auch wenn sie etwas hastig erz hlt wurde Durch diese neuen Charaktere lernt Harry nun etwas ber die Vergangenheit seiner Eltern und ich habe auch jetzt noch dasselbe Problem damit wie vor vielen Jahren Harry ist einfach nur geblendet Ja er ist dreizehn und Vollwaise das hei t ich kann mich nicht komplett in ihn hineinversetzen Aber f r ihn sind seine Eltern Heilige allen voran Daddy der ja nun wirklich das Gegenteil war Und es gibt auch gen gend Beweise und Aussagen dagegen aber das interessiert Harry gar nicht F r ihn ist Daddy der King und ich kann da ab und zu nur den Kopf sch tteln auch wenn es lustig ist wenn Harry und Snape sich deswegen anzicken Die ganze Zeitreisegeschichte zum Schluss ist dann irgendwie ich wei nicht irgendwie wirkt das auf mich nicht ganz schl ssig Zeitreisen sind so komplex und kompliziert Die ganze Zeitreise hatte n mlich absolut gar keinen Sinn Alles was die gemacht haben war ein Vieh retten Ich meine es ist ne Zeitreise und Hermine hatte den Zeitumkehrer als Modeschmuck um den Hals h ngen H tten die sich nicht f nf Minuten hinsetzen k nnen und dar ber nachdenken k nnen wie sie die Dinge gerade biegen Es passiert beim zweiten Mal alles ganz genauso wie beim ersten Mal mit dem einzigen Unterschied das Seidenschnabel gerettet wurde Das ist v llig sinnlos Man h tte sehr viel mehr machen k nnen wenn man sich mal die Zeit zum Nachdenken genommen h tte Zum Schluss muss ich noch sagen dass ich die Details absolut liebe Ja ich wiederhole mich Ich wei Aber ich liebe es wie J K Rowling alles miteinbezieht Diese ganzen Kleinigkeiten machen die B cher zu etwas Besonderem Die Tatsache dass wirklich niemand perfekt ist und auch keiner so dargestellt wird Dass trotz dem ganzen magischem Klimbim zutiefst menschliche Probleme im Vordergrund stehen Achja und eine Sache noch die mich wirklich aufgeregt hat Wieso zur H lle siezen sich Snape und Lupin Ja sie sind beide Lehrer Dass die sich vor den Sch lern siezen mag man noch verstehen auch wenn andere Lehrer sich vor den Sch lern duzen aber okay Aber die kennen sich seit sie elf Jahre alt waren Wieso siezen die sich w hrend des Showdowns in der Heulenden H tte Das ist doch eine Unterhaltung auf eher privater Ebene Feindselig und fies und beleidigend aber privat Und Sirius und Snape duzen sich ja auch Was ja auch verst ndlich ist Wieso siezen sich Snape und Lupin Boah deutsche Sprache Das ist mir fr her nie aufgefallen Aber die kennen sich seit ber zwanzig Jahren und waren schonmal beim Du wieso siezt sich man sich dann Das ist voll sinnlos und hat mich richtig gest rt beim Lesen Es ist aber sch n dass so eine Kleinigkeit mein gr tes Problem mit der Geschichte ist FazitAlles in allem ist Harry Potter und der Gefangene von Askaban ein sehr guter dritter Band Es ist nicht mehr ganz so kindisch wird langsam d sterer und die Vergangenheit verschiedener Charaktere wird n her beleuchtet Vielleicht kann man diesen Teil sogar als F llerband sehen aber er ist echt reich an Informationen Und ich liebe immer noch den trockenen Humor und die grandiosen Nebencharaktere 5 5 Sternen more"
"246","Harry Potter and the Prisoner of Azkaban"," Oct 31 2017"," Donna","it was amazing"," It s always wonderful starting a book I know from the beginning will be five stars There aren t too many of those around in my experience Speaking of which I m experiencing this series for the first time when reading it in illustrated form and I m enjoying it so much this way Every turn of the page is filled with anticipation not only as to what will happen next in the story but what image or design Jim Kay the wonderful illustrator will have chosen to convey it It s like peeling away wrapping paper again and again to reveal yet another artistic present inside the artwork never overpowering or detracting from the story as Harry Potter returns to Hogwarts for a third year of lessons not only in wizardry but in life At the beginning of this third book in the series Harry has just turned 13 But rather than worrying about pimples appearing he s worried about Sirius Black appearing to finish the work of he who shall not be named Harry must be protected from Sirius at all costs even if it means his protectors could become his destroyers But is everything as cut and dried as it seems Or is there another side of the story to be heard one that s been silenced for too long and if so which side should Harry believe Harry has already learned about the importance of friendship over the past two years but he will now learn that it s not always smooth sailing as he watches it tested amongst those dearest to him He will also be tested himself and in more than just the art of mixing potions He will be tested on the importance of having faith in himself and in trusting others even when there seems no basis for it This leads to his biggest lesson of all him coming to understand the importance of listening to more than one story to really know a person for who he or she truly is This series is exciting and entertaining but it is also such a wonderful way to open discussions about the above topics and more not only with young adults but with people of all ages It s hard to believe anyone would want to ban the books They are destined to become classics Great story Great artwork What more could I want but more of the series right now But I ll happily wait for the next installment of the illustrated versions as they come out each year at this same time It has given autumn a whole new meaning to me Harry Potter season more"
"247","Harry Potter and the Prisoner of Azkaban"," May 04 2016"," Marilou K","it was amazing"," SPOILERS SPOILERS 3 16 knock out Always 3 more"
"248","Harry Potter and the Prisoner of Azkaban"," May 25 2013"," Thomas","really liked it"," Not as tight as the second book in terms of pacing and the major plot twist s at the end but still enjoyable Because Camp NaNo has my brain fried here are a few random tidbits that stood out 1 Professor Lupin who I accidentally called Professor Lupus in the middle of a conversation with my friend Love this guy and he better come back into the series because awesome mentor figures are awesome 2 Loved the minor character development Rowling knows how to keep each character in the fray I definitely would not consider this a character-driven story at least compared to other books outside of the science-fiction fantasy genre but she has a wide cast that she manages to develop with every installment An example would be on page 149 when Professor McGonagall asks for the Hogsmeade permission forms and she informs Neville that his grandmother thought it would be safer if she sent it directly to the school 3 Ronmione I sense I will ship them like no other in the future The entire Crookshanks Scabbers debacle as well as Ron s awkward pat on the head to Hermione has solidified my faith in this couple Curious as to where the Harry Cho Chang relationship will lead - maybe we ll finally see more of the houses other than Gryffindor Looking forward to the fourth book Also here s an insanely intriguing blog post that determines your Harry Potter house based on your Myers-Briggs personality type Where are my fellow Ravenclaw Hufflepuffs more"
"249","Harry Potter and the Prisoner of Azkaban"," Jul 29 2011"," TL","it was amazing"," Buddyread of the first three with Melissa ----If your looking for a proper review go elsewhere -p---Reading these books how can I describe it They get me laughing crying cursing certain characters happy sigh I remember this one being a present from my aunt when we visited her in Ohio I was so excited and even though it was long ago and my memory is spotty I bet she had a big smile on her face seeing my reaction Still want to smack Snape for view spoiler Outing Remus hide spoiler hmm where s Gibbs ----- stole this gif from Melissa hehe view spoiler I ship these two together and I don t care what anyone says -P Let s agree to disagree shall we hide spoiler more"
