"","book","date","reviewer","rating","review"
"11","Harry Potter and the Half Blood Prince"," Nov 11 2016"," Reynita Maharani The Night Reader","it was amazing"," This review has been hidden because it contains spoilers To view it click here Edit Rounded it up into 5 stars REVIEW TO COME TOMORROW 4 8 Stars Dumbledore says people find it far easier to forgive others for being wrong than being right said Hermione I heard him telling your mum Ron I m really enjoying this series so far but this series gets darker and darker the first three of this series were so funny and cute even though there were sad scenes on them and the fourth fifth and sixth books contained so much pain and I even shed more tears for these book than Edit Rounded it up into 5 stars REVIEW TO COME TOMORROW 4 8 Stars Dumbledore says people find it far easier to forgive others for being wrong than being right said Hermione I heard him telling your mum Ron I m really enjoying this series so far but this series gets darker and darker the first three of this series were so funny and cute even though there were sad scenes on them and the fourth fifth and sixth books contained so much pain and I even shed more tears for these book than I did for the the first three I have lost a favorite character that always made me laugh and smile this character is Sirus Black I even still can t get over his death but let s admit it that maybe there s a death of character that we will never get over takes deep breath okay let s talk about this book PHLEGM I have never liked Fleur Delacour very much since I first saw her on the book four and then I saw her again on the book four as Bill s girlfriend or Fiancee and I also laughed when Ginny called Fleur Phlegm I also still don t how Bill fell in love with her but yeah she is pretty but I thought Bill deserved someone better than her I like Bill so much he is so cool with his red long hair maybe I didn t like Phlegm because I was jealous hahahaha okay it is not maybe I was jealous but look at this scene E is always so thoughtful purred Fleur adoringly stroking Bill s nose Ginny mimed vomiting into her cereal behind Fleur Harry choked over his cornflakes and Ron thumped him on the back ugh how could I like her if she acted like that that was really annoying and Ginny also found it disgusting Hermione and Ginny didn t even like her but she changed my mind on the the end of this book because when Bill was attacked by that werewolf guy who bit Remus when he was a kid Bill is no longer as handsome as he used to be but Fleur still loves him she doesn t care about how he looks and I even thought she would leave him after he was attacked but she didn t and that time I changed my mind about her She is the right girl for Bill even though I am a little bit jealous hahaha xD Ron and Hermione I ship these two so much and I really really like Ron Ron and Hermione are always funny they always bicker about something and I think the first time Ron fell in love with Hermione was on the book four because he was so angry when he knew Hermione went to the Yule Ball with Viktor Krum and in this book Ron hurt me so much He thought that Hermione kissed Krum and he was so angry and jealous because of this and he kissed Lavender in the common room that was full of people and it also broke Hermione s heart Harry looked into the corner she was indicating There in full view of the whole room stood Ron wrapped so closely around Lavender Brown it was hard to tell whose hands were whose I remember very clearly that I cried so much till my eyes were red and puffy and that time I kept saying that I hated him and I didn t care about him but saying that seemed useless because I kept crying and crying That time I wanted to hurt Ron s heart too I wanted him to feel the exact pain Hermione felt when she saw him kissing Lavender Er - my - nee croaked Ron unexpectedly from between them but all my anger was gone when he was poisoned and he said that while he was asleep I think he was trying to say Hermione so that meant he dreamt about her and I forgave him that exact time and he also didn t really like Lavender anymore since then he even pretended to be asleep when Lavender came to visit him in the hospital wing so that meant he didn t like her anymore and I don t think he actually liked Lavender before he was poisoned I think he just kissed Lavender because he wanted to make Hermione jealous and feel hurt which he successfully did Harry And Ginny have you ever thought why Ginny had relationship with quite many guys wait not many guys because she just dated two boys Dean and Michael But she always got a boyfriend as soon as she split up with her ex and my thoughs about this is probably right because Ginny said this to Harry on the end of the book I never really gave up on you she said Not really I always hoped Hermione told me to get on with life maybe go out with some other people relax a bit around you because I never used to be able to talk if you were in the room remember And she thought you might take a bit more notice if I was a bit more - myself I think Ginny always dated a guy as soon as she split up with her ex because she always tried to forget Harry so maybe if she had a boyfriend she wouldn t love Harry anymore But according to what she said she never really gave up on Harry so that means she has always loved him I was a bit sad when Harry said they can t be together again because Harry was afraid if something would happen to Ginny if they kept seeing each other he was afraid if Voldemort used Ginny to get him but I didn t angry with him because this just proved how much Harry loves Ginny and I am sure they will be together again I hope so Dumbledore s death I admit that Dumbledore is not one of my top favorite characters in this series but I always found him funny and a bit weird in a good way of course But his death left me in shock because he was actually pleading to Snape but Snape killed him with The Avada Kedavra curse and I thought Snape was on the good side What will happen now after Dumbledore died He is the only one Voldemort is afraid of I have this feeling that I ll to lose my favorite characters again thank you so much for reading and liking my review hope you all have a great weekend guys more"
"12","Harry Potter and the Half Blood Prince"," Sep 12 2011"," Inge","it was amazing"," Spoilers for anyone who has never read the books or seen the movies In which case have you been living under a rock view spoiler Do not pity the dead Harry Pity the living and above all those who live without love Albus Dumbledore is by far one of my favourite characters He is clever kind badass but most of all he is weird And I like weird I like the way his first-day-of-the-year speeches make no sense at all I like how he uses different types of candy for his office passwords I like how he says he sees a new pair of socks in the Mirror of Erised I like how he believes Harry unconditionally no matter how farfetched his story may seem He s been a guide a counselor a friend not only to Harry but to everyone Albus cared about He s been a shoulder a rock some form of hope to everyone who had the privilege to be a part of his life Everyone looked up to him The darkest wizard of all time feared him Yet he never looks dangerous He is always this calm serene person with a smile on his face entertaining us with his wise often odd sayings He never put himself first always thought of others And even after his death will he be a beacon of hope of faith of everything the good side represents Professor Dumbledore I will always be loyal to you You will never be forgotten May you rest in peace Even though he was a bit of a dick sometimes hide spoiler more"
"13","Harry Potter and the Half Blood Prince"," Jul 02 2015"," P","it was amazing"," It is the unknown we fear when we look upon death and darkness nothing more Reading this book was brutally depessing I ve never expected Harry Potter and the Half-Blood Prince to be dark like this but I liked it anyway The boy from book one has grown up and makes a decision that turns out to be disastrous The thing I loved about this book might be when Harry and Dumbledore dig into Voldemort s memory We get to know about him and what kind of person he was before he became the Dark Lord This is exceedingly fun Dumbledore says people find it far easier to forgive others for being wrong than being right I really enjoyed many parts of this book yet the last few chapters tore my heart out and crushed it into the ground The development of these characters is surprisingly good too It seems everyone has their way to deal with the problems Harry and Hermione are perfect together but not in the romantic way The climax blew my mind and I didn t want to do anything more than sobbing quitely on the pillow J K Rowling did a good job when she started writing this book she knew how to unify the pieces scattering around these six books Voldemort himself created his worst enemy just as tyrants everywhere do Have you any idea how much tyrants fear the people they oppress All of them realize that one day amongst their many victims there is sure to be one who rises against them and strikes back More at http goo gl 0y2Lw3 more"
"14","Harry Potter and the Half Blood Prince"," Jan 07 2017"," April","it was amazing"," Always been my favorite out of the seven"
"15","Harry Potter and the Half Blood Prince"," Jul 31 2012"," Evgeny","it was amazing"," Harry Potter s sixth year at Hogwarts With Lord Voldemort on the loose things are going very bad in wizard community all the troubles spill in the Muggle world Unsurprisingly the book begins with a chapter with real Muggle Prime Minister - somewhat unnecessary I might add If you think you can find anything original in this review you are sadly mistaken It is practically impossible to find anything new to say after literally everybody and their brother read and discussed the series Still it was interesting to see some people try to pretend everything is fine and perfect Hermione and Ron firmly fall into this category while others like Harry being obsessed with suspecting other people - in Harry s case his suspicions of Draco Malfoy made him practically paranoid and acting retarded at times Some spoilers follow Is it still possible to find anybody who have not read the series or watched the movies If you are one of such rarities stop right here Harry and Ginny romance came out of nowhere and feels very artificial My old cynical self does not think Ginny is a good match for Harry Why would anybody want to have a girlfriend whose only positive quality is to throw hexes around - for little or no reasons I might add Hermione on the other hand was always there for Harry Another complaint is fairly big and I will use spoiler tags for it The underground lake scene view spoiler this came out really stupid for me You had to drink the liquid to get the locket You could not just reach it with you hand fine You could scoop the water with a goblet Why not pour it out instead of drinking hide spoiler Yet another big one Snape view spoiler Now that I know what is going on reading the second chapter I quite agree with Harry he is probably the bravest man of the series hide spoiler The tragedy at the end still feels like a read tragedy during the reread while the impact of what happened at the end of the previous book considerably lessened when I read it the second time So all the nitpicks aside I still rate this book with a perfect rating it is well worth it P S I always wanted to say it in one of the reviews for a book of the series this feels like a good place when it comes to movies Richard Harris beats the crap out of Michael Gambon as Dumbledore I am not questioning the acting abilities of the latter but the former suited to the role much better I leave you with the following more"
"16","Harry Potter and the Half Blood Prince"," Dec 04 2016"," Christy","it was amazing"," Harry Potter and the Half Blood Prince There were some things I truly loved about this one I loved how the bulk of the book nothing crazy happened It felt like some of the older books and I love that feeling All the Harry and Dumbledore time we got the memories of Voldemort s past which were very interesting and of course Harry and Ginny who I ve shipped for a while now finally got their shot That s the good There is also a lot of sadness and despair A very important and influential character dies Sides are chosen People you trust turn out to be not who they say they are or so we think The last 2 hours of this 18 hour audio book broke my heart I almost want to wait a while to do the final book but I really want to finish these books by the end of 2016 so I better start it straight away Wish me luck I know I ll need it xoxo more"
"17","Harry Potter and the Half Blood Prince"," Apr 01 2013"," Darth J","it was amazing"," This review has been hidden because it contains spoilers To view it click here You knew it was coming but it still hurt Anyone familiar with the hero cycle knows that the protagonist will usually lose his mentor figure As this was the penultimate book I think many of us knew going into it that Dumbledore would die before the end As this book is mainly about Harry spending time with Dumbledore it was bittersweet Like an ailing relative who knows they don t have much time left trying to make the most of their remaining days I would like to think that Albus saw Harry a You knew it was coming but it still hurt Anyone familiar with the hero cycle knows that the protagonist will usually lose his mentor figure As this was the penultimate book I think many of us knew going into it that Dumbledore would die before the end As this book is mainly about Harry spending time with Dumbledore it was bittersweet Like an ailing relative who knows they don t have much time left trying to make the most of their remaining days I would like to think that Albus saw Harry as a sort of adopted grandson Albus knew his time was coming and set his affairs in order He even made plans to die on his own terms with all of the courage one must have when gallantly facing their mortality Even though he was a fictional character his death was still a blow I remember reading fan theories about him coming back to life because his patronus was a phoenix and I wanted to believe them even though I knew he had to stay dead for Harry to really become the hero he needed to be more"
"18","Harry Potter and the Half Blood Prince"," Jan 17 2017"," Lauren","it was amazing"," WARNING This review will contain spoilers that will not be marked so if you haven t read this book then I don t recommend you read my review I don t usually write reviews like this where I talk less about how good the book is but more about what goes on in the plot Also this was a re-read for me This book was so much better than I expected I cannot remember enjoying this book as much as I did now I actually thought this was one of my least favorite in the series but now I ve realized that it s actually one of my favorites I liked this book much more than the fifth and read it much faster I have no idea why but I found many parts in this book funny I laughed a lot more than usual when I read Harry Potter books This book was perfect and amazing in every way possible My second favorite character in the series is Draco and in this book I felt so bad for him He probably wouldn t have gone off to the dark side if his dad wasn t there first It was obvious that he and his mother didn t want to follow Voldemort When he hesitated to kill Dumbledore and was considering taking his offer of leaving the dark side I felt so bad for him Also in the bathroom when he was crying really made me feel sorry for him because I don t think he would be all rude and mean if it wasn t for his parents and the way he was brought up Harry and Ginny To me they should have never been a thing I have always hated Ginny and the fact that Harry starts to like her annoys me so much I hated her from the beginning and I have no idea why I always wanted Harry with Hermione and not with Ron but my ships always crash But then again Hermione is way too smart for Harry and Ron Harry being with Ginny slightly rubbed off on me after re-reading this book but keyword being slightly Although I still don t like Ginny and I don t think I ever will I always disliked her since the beginning and I also don t think I will be completely okay with them together This book proves that Harry Potter is an idiot and there was a reason he was never put in Ravenclaw I mentioned this in my review of the first book but one day my friend and I were talking about HP and she told about how Harry is so dumb First of all Snape has been teaching him for 5 years 5 YEARS yet Harry wasn t able to recognize his handwriting I cannot understand how Harry could not pick it up I mean Snape had been his teacher for 5 years and was writing in front of them yet Harry couldn t put two and two together Hermione probably could have figured it out but she never read the book Does he not pay attention at all I mean you d have to never listen or read anything in class to not pick it up After he finds this book which has spells written around it he thinks it s perfectly fine to start using them This book obviously belonged to someone who was a dark wizard but yet he sees these spells and thinks oh nothing bad should happen I mean this book only was written by someone who was interested in the darks arts Then he decides to test a spell on Draco and he doesn t even know what the spell does I get Draco was trying to torture him with the Cruciatus Curse but there are still other spells he could have used to stop him Then he tries to convince Snape that his nickname is Roonil Wazlib Obviously Snape won t fall for that Don t get me wrong I love this series and I do like Harry but he is so stupid I enjoyed this book a lot and found it really funny I feel like reading this book made me love the series more and I m not sure if that was even possible I wish after finishing the series I can erase my mind and re-read the series I am so excited to carry on even though I know what happens next I want to wait for a little before carrying on to the last book because I don t want to finish re-reading the series I don t want it to end becuase I m so obsessed with this series more"
"19","Harry Potter and the Half Blood Prince"," Nov 19 2017"," maymay","really liked it"," three or fourthree or fourthree or four i have no idea but i do know that j k rowling should be banned from writing from this day forward STOP HURTING MY FAVS RTC3 5 stars i just have two things to say1 why are these books so HUGE halp2 i m convinced this is gonna be the best from the series so much pressure TAKE THAT PRAG"
"20","Harry Potter and the Half Blood Prince"," May 06 2012"," Trina Between Chapters","it was amazing"," I ve always said Half Blood Prince was my favorite of the movies but really it s the story and not the adaptation that I love I especially love seeing Harry come to terms with his feelings for Ginny and how aptly Rowling describes young romance as a monster living in your chest New favorite of the series But I m saying that about all of them on this reread oops"
